time,seconds_elapsed,z,y,x
1718030904289536300,167.48753637695313,12.3942232131958,4.073182582855225,0.494716078042984
1718030904299506200,167.49750610351563,11.919845581054688,4.044468402862549,0.37507495284080505
1718030904309470200,167.50747021484375,11.513066291809082,4.044468402862549,0.0687936544418335
1718030904319439600,167.51743969726562,11.211570739746094,4.030111312866211,-0.5252245664596558
1718030904329249500,167.52724951171874,11.12483024597168,3.8865420818328857,-0.7980063557624817
1718030904339202800,167.53720288085938,11.642278671264648,3.613760471343994,-0.8027920126914978
1718030904349338000,167.54733813476562,12.734004020690918,3.2787652015686035,-0.6496513485908508
1718030904359309800,167.55730981445313,13.768301963806152,2.7086751461029053,-0.2667997181415558
1718030904369272000,167.56727197265624,14.458032608032227,2.4598217010498047,0.10707881301641464
1718030904379243000,167.57724291992187,14.66381549835205,2.1104695796966553,0.5473581552505493
1718030904389206000,167.5872060546875,14.505888938903809,1.8083757162094116,0.7920243144035339
1718030904399176200,167.59717626953125,13.720444679260254,1.7174484729766846,1.007378339767456
1718030904409140000,167.60713989257812,12.619148254394531,1.7748762369155884,1.0504491329193115
1718030904419109400,167.617109375,11.407781600952148,1.7126628160476685,0.9068797826766968
1718030904428919300,167.62691918945313,10.473982810974121,1.7748762369155884,0.7244270443916321
1718030904438872800,167.6368728027344,9.836894035339355,1.6839489936828613,0.40378883481025696
1718030904449007900,167.6470078125,9.262616157531738,1.602592945098877,-0.046061836183071136
1718030904458979800,167.6569797363281,9.032307624816895,1.6217355728149414,-0.3242274820804596
1718030904468941800,167.66694189453125,8.874381065368652,1.5738791227340698,-0.4342973232269287
1718030904478912800,167.67691284179688,8.601598739624023,1.5930216312408447,-0.5108676552772522
1718030904488876000,167.6868759765625,8.190033912658691,1.578664779663086,-0.3720839321613312
1718030904498846200,167.69684619140625,7.6151580810546875,1.7078771591186523,-0.3529413342475891
1718030904508810000,167.70681005859376,7.0408806800842285,1.9710876941680908,-0.33379876613616943
1718030904518779400,167.716779296875,6.4803619384765625,2.172683000564575,-0.28115665912628174
1718030904528744000,167.72674389648438,6.150152206420898,2.3641088008880615,-0.33858439326286316
1718030904538712800,167.736712890625,5.938985824584961,2.3545374870300293,-0.4007977843284607
1718030904548678000,167.74667797851563,5.7858452796936035,2.455035924911499,-0.3002992272377014
1718030904558646500,167.756646484375,5.8097734451293945,2.445464849472046,-0.2231307178735733
1718030904568611800,167.76661181640625,6.0879387855529785,2.4406790733337402,-0.20398813486099243
1718030904578580200,167.77658032226563,6.212365627288818,2.5603201389312744,-0.06520441919565201
1718030904588545800,167.7865458984375,6.0879387855529785,2.6273193359375,0.0687936544418335
1718030904598514000,167.7965139160156,6.145366668701172,2.68953275680542,0.12143574655056
1718030904608480000,167.80647998046874,6.22193717956543,2.7182464599609375,0.20757736265659332
1718030904618447600,167.81644750976562,6.4325056076049805,2.699103832244873,0.40378883481025696
1718030904628259000,167.82625903320312,6.714858531951904,2.785245656967163,0.4372883439064026
1718030904638211300,167.83621142578124,7.079165935516357,2.6943182945251465,0.3415754437446594
1718030904648347600,167.84634765625,7.39980411529541,2.7900311946868896,0.2554338276386261
1718030904658318600,167.85631860351563,7.6869425773620605,2.713460922241211,-0.19920247793197632
1718030904668281600,167.86628149414062,8.137392044067383,2.7565317153930664,-0.7262216806411743
1718030904678251800,167.87625170898437,8.429315567016602,2.847458839416504,-1.1569297313690186
1718030904688215800,167.8862158203125,8.793025016784668,2.737389087677002,-1.4781662225723267
1718030904698185200,167.89618530273438,9.238688468933105,2.933600664138794,-1.674377679824829
1718030904708149800,167.90614965820313,9.525827407836914,2.9958138465881348,-1.6839489936828613
1718030904718118700,167.91611865234376,9.650253295898438,2.8283164501190186,-1.5738791227340698
1718030904727929000,167.92592919921876,9.832108497619629,2.651247501373291,-1.5020943880081177
1718030904737882000,167.93588208007813,10.167701721191406,2.383251428604126,-1.5212370157241821
1718030904748017400,167.94601733398437,10.852048873901367,2.297109842300415,-1.6552350521087646
1718030904757989000,167.95598901367188,11.685349464416504,2.321038007736206,-1.7700905799865723
1718030904767951600,167.96595166015624,12.480364799499512,2.555534601211548,-1.9184455871582031
1718030904777922300,167.97592236328126,12.872787475585938,3.0388846397399902,-1.8897316455841064
1718030904787885600,167.98588549804688,13.054641723632812,3.666402578353882,-1.9040886163711548
1718030904797855500,167.99585546875,12.700504302978516,4.05403995513916,-1.9615163803100586
1718030904807819500,168.00581958007814,12.125628471374512,4.222135543823242,-2.5363919734954834
1718030904817789000,168.01578881835937,11.943774223327637,4.179064750671387,-3.2159535884857178
1718030904827598800,168.02559887695313,11.833703994750977,4.18863582611084,-3.96789813041687
1718030904837552400,168.03555249023438,12.130414009094238,4.193421840667725,-4.250251293182373
1718030904847687400,168.0456875,12.580862998962402,3.9487555027008057,-4.092324733734131
1718030904857659100,168.0556591796875,12.930215835571289,3.115455150604248,-3.824328899383545
1718030904867621400,168.06562133789063,13.366307258605957,2.3545374870300293,-3.494119167327881
1718030904877592300,168.07559228515626,13.840085983276367,1.5595221519470215,-3.0388846397399902
1718030904887555600,168.0855556640625,13.993227005004883,1.1718848943710327,-2.344966173171997
1718030904897525500,168.095525390625,13.76351547241211,0.8267202377319336,-1.6169499158859253
1718030904907489500,168.10548950195312,13.183854103088379,0.6161518096923828,-0.8889335989952087
1718030904917459000,168.115458984375,12.139986038208008,0.41994038224220276,-0.2955136001110077
1718030904927268900,168.12526879882813,10.770692825317383,0.33858439326286316,0.10707881301641464
1718030904937222400,168.13522241210939,9.391828536987305,0.1902294009923935,0.3128615617752075
1718030904947357400,168.145357421875,8.075178146362305,0.12801600992679596,0.030508488416671753
